id_inner,i_ID,shop,description,part#,price,qty,type,unitPrice,warranty?,invoice,label
11587,11587,15,vtech solenoid gasket  honda dealer,,18.5,1.0,Part,18.5,no,,2
269494,91625,41,c1304 4 ignition coil,,220.04,4.0,Part,55.01,no,,2
648294,35030,48,custom weld flexpipe to catalytic converter,,295.0,1.0,Labor,295.0,no,,2
540669,36632,46,p/s pump p/s belt,,289.6,3.62,Labor,80.0,no,,6
556112,52075,46,a/c drier  compressor,,120.0,1.5,Labor,80.0,no,,7
139345,4424,39,r & r ignition coil  spark plugs  plenum gasket,,200.0,1.0,Labor,200.0,no,,2
456948,4479,45,abc gear box,,258.0,1.0,Part,258.0,no,,9
275733,97864,41,18903 direct fit muffler,,150.4,1.0,Part,150.4,no,,1
975060,9000,365,replaced left and right frontcontrol arms with ball joint and busshing rack and pinion,,212.5,2.5,Labor,85.0,no,,1
451225,49766,44,replace driver side wheel bearing,,127.5,1.5,Labor,85.0,no,,1
288420,10551,42,lower passenger side motor ount,,67.31,1.0,Part,67.31,no,,1
512155,8118,46,oil change & filter front & rear brake pads,,169.75,1.0,Labor,169.75,no,,2
490839,38370,45,48818 rear sway bar bushing,,37.98,2.0,Part,18.99,no,,1
131617,32396,38,inner tie rods   es800473,,120.0,2.0,Part,60.0,no,,1
414163,12704,44,1 univ left side catalytic,,140.0,1.0,Part,140.0,no,,8
561627,57590,46,high pressure line vave stem,,10.35,1.0,Part,10.35,no,,9
111355,12134,38,serpentine belt & wat hose,,51.0,1.0,Part,51.0,no,,6
914282,2432,257,idle speed/throttle actuator  electronic,,62.92,1.0,Part,62.92,no,,2
685829,26774,49,balanceo de llantas,,60.0,1.0,Labor,60.0,no,,1
182435,4566,41,oil change oil filter,,25.0,1.0,Labor,25.0,no,,2
14404,14404,15,exhaust  y pipe,,49.19,1.0,Part,49.19,no,,1
609916,39645,47,steering motor,,450.0,1.0,Part,450.0,no,,4
298484,20615,42,right  front outter tie rods,,75.08,2.0,Part,37.54,no,,1
332662,54793,42,ignition rotor  fd315t,,15.0,1.0,Part,15.0,no,,2
127023,27802,38,rear brakes lines from abs module to center brakes hose,,70.0,1.0,Part,70.0,no,,8
875270,5303,78,customer provided parts just labor perform,,0.0,1.0,Labor,0.0,no,,9
101984,2763,38,front break lines,,50.58,1.0,Part,50.58,no,,8
174395,39474,39,new tires continental true contact 225/65r7,,592.0,4.0,Part,148.0,no,,1
897890,10908,79,replaced water pump thermostat and coolant temp sensor,,170.0,1.0,Labor,170.0,no,,9
119632,20411,38,r&r set of rear brake pad and oil change,,75.0,1.0,Labor,75.0,no,,2
566251,62214,46,labor on direct fit muffler  and tail pipe assembly  and exhaust gasket,,222.7,2.62,Labor,85.0,no,,1
180156,2287,41,alternator win shiel washer pum,,178.31,1.0,Labor,178.31,no,,6
66765,33678,36,cat converter  51305,,186.9,1.0,Part,186.9,no,,2
970035,3975,365,sl8265 front sway bar links,,43.44,2.0,Part,21.72,no,,1
233316,55447,41,7031589  gas cap,,20.0,1.0,Part,20.0,no,,4
156251,21330,39,washers   lr010696,,41.94,2.0,Part,20.97,no,,4
272547,94678,41,es 3473/es3475 front outer tie rod,,91.98,2.0,Part,45.99,no,,1
780906,7147,73,on flex pipe & sleeve pipe & hanger,,40.0,1.0,Labor,40.0,no,,1
179938,2069,41,starter motor muffler rezonator 02 sensor bank 1 sensor 1 02 sensor bank 1 sensor 2,,557.21,1.0,Labor,557.21,no,,6
768406,23906,72,uptream o2 sensor part  22012,,60.15,1.0,Part,60.15,no,,2
409759,8300,44,repair fender,,20.0,1.0,Labor,20.0,no,,4
178785,916,41,02 sensor bank 1 sensor 1 02 sensor bank 1 sensor 2 universal catalityc converter,,274.05,1.0,Labor,274.05,no,,2
113932,14711,38,caliper repair kit  (eagle),,54.66,2.0,Part,27.33,no,,8
936436,24586,257,oil pan bolts p  1201 s  210959,,36.42,1.0,Part,36.42,no,,2
367182,18331,43,1 alternator 1 idle pulley 1 serpentine belt 1 belt tensioner,,317.79,1.0,Labor,317.79,no,,6
101859,2638,38,r&r muffler piece,,25.0,1.0,Labor,25.0,no,,1
628550,15286,48,replace caliper pads and rotor rear both side,,190.0,1.0,Labor,190.0,no,,8
494833,42364,45,cp041 coil boots,,55.2,8.0,Part,6.9,no,,2
209315,31446,41,costumer request install 2 mufflers labor only,,90.0,1.0,Labor,90.0,no,,1
294568,16699,42,r&r exhaust flange & exhaust donut gasket,,80.0,1.0,Labor,80.0,no,,1
118235,19014,38,clean conector of cam sensor (distributor),,40.0,1.0,Labor,40.0,no,,2
577576,7305,47,oil change & oil plug,,25.0,1.0,Labor,25.0,no,,2
269576,91707,41,sl80825 sway bar link left side,,30.0,1.0,Part,30.0,no,,1
665861,6806,49,new cv axel,,75.0,1.0,Part,75.0,no,,1
569283,65246,46,flex pipe (51083),,40.1,1.0,Part,40.1,no,,1
561932,57895,46,$10 of gas,,10.0,1.0,Labor,10.0,no,,9
220258,42389,41,muffler exhaust pipe 3 months warranty on labor,,87.45,1.0,Labor,87.45,no,,1
319920,42051,42,r&r exhaust pipes & muffler tips,,105.0,1.4,Labor,75.0,no,,1
768566,24066,72,2 gallon zerex gold long,,40.0,1.0,Part,40.0,no,,2
134639,35418,38,10w 30 engine oil,,30.0,1.0,Part,30.0,no,,2
389510,40659,43,labor on front brake pads  both front brake rotors  and rear brake pads,,328.5,4.38,Labor,75.0,no,,2
875931,5964,78,replace all brake lines / rear brake drums & shoes  hardware kit / 2 rear wheel cylinders / bleed system,,367.44,1.0,Part,367.44,no,,8
486754,34285,45,ms95981 plenum gasket,,27.99,1.0,Part,27.99,no,,2
125024,25803,38,1 rear brake pad set wty  (dg905),,0.0,1.0,Part,0.0,no,,8
228538,50669,41,brake line  3 months warranty,,25.0,1.0,Part,25.0,no,,8
117337,18116,38,weld muffler & resonator labor,,140.0,1.0,Labor,140.0,no,,1
159250,24329,39,replace belt  tensioner and idler pulley,,150.0,2.0,Labor,75.0,no,,1
26605,26605,15,lucas engine oil additive,,10.0,1.0,Part,10.0,no,,2
96298,26709,37,fuel injector replacement,,85.0,1.0,Labor,85.0,no,,2
658674,45410,48,r&r rear p/s shock,,190.0,2.0,Labor,95.0,no,,1
27622,27622,15,pag oil line  lubricant,,15.0,1.0,Part,15.0,no,,1
874514,4547,78,4wd drive shaft upper and lower balljoint wheel bearing,,912.0,1.0,Part,912.0,no,,1
914286,2436,257,only labor n weld,,30.0,1.0,Labor,30.0,no,,9
357189,8338,43,1 oil pressure switch 1 universal muffler 1 extension pipe,,112.77,1.0,Labor,112.77,no,,6
123004,23783,38,front brakes pads set   dg477,,45.0,1.0,Part,45.0,no,,8
201772,23903,41,costumer request install rear brakes drums shoes hardwarekit labor only  no warranty,,120.0,1.0,Labor,120.0,no,,8
671164,12109,49,front right brake rotor ad,,45.36,1.0,Part,45.36,no,,8
938099,26249,257,front brake rotors p 42146 s  000951698,,90.0,2.0,Part,45.0,no,,8
645446,32182,48,radiator  b13194,,180.0,1.0,Part,180.0,no,,9
444274,42815,44,install front control arms,,255.0,3.0,Labor,85.0,no,,1
179232,1363,41,2 front sway bar links 2 front sway bar bushing,,183.4,1.0,Labor,183.4,no,,1
530258,26221,46,b1 s2 sensor,,87.24,1.0,Labor,87.24,no,,5
93038,23449,37,brake rotor 75012dl  atz,,109.6,2.0,Part,54.8,no,,8
134541,35320,38,r&r rear brakes rotors and rera brakes  pads,,133.0,1.4,Labor,95.0,no,,8
949852,38002,257,air filter p pm1 wa610771,,23.75,1.0,Part,23.75,no,,2
49157,16070,36,a/c compressor hose replacement,,240.0,3.2,Labor,75.0,no,,7
645543,32279,48,usa select remanufactured alternator (135amp),,140.0,1.0,Part,140.0,no,,6
314492,36623,42,oxygen sensor  234 9009 s 042511110434,,174.5,1.0,Part,174.5,no,,5
117566,18345,38,catalytic converter (estimed cost $320)  deposit,,160.0,1.0,Labor,160.0,no,,8
902731,629,80,dual pipes with flowmaster,,300.0,1.0,Labor,300.0,no,,9
619802,6538,48,checked wiper trans needs to be replaced,,20.0,1.0,Labor,20.0,no,,4
952856,41006,257,serpentine belt p  4060465 s 000000469916,,40.15,1.0,Part,40.15,no,,9
416831,15372,44,air motor,,180.0,1.0,Part,180.0,no,,9
567399,63362,46,labor on conventional oil change and filter and front left window switch,,75.65,0.89,Labor,85.0,no,,2
221265,43396,41,costumer aware need replaced rear oxygen sensor  bank 1 sensor 2 $$170 00,,0.0,1.0,Labor,0.0,no,,5
147408,12487,39,installed parking brake hardware kit,,40.0,1.0,Labor,40.0,no,,8
800896,27137,73,manifold gasket   95017768 (1800),,25.0,1.0,Part,25.0,no,,9
120391,21170,38,set rear braks pads   dg834,,50.0,1.0,Part,50.0,no,,8
243142,65273,41,regular  oil services no warranty,,14.4,0.18,Labor,80.0,no,,9
426291,24832,44,swin bar links,,30.0,1.0,Labor,30.0,no,,1
495548,43079,45,2266807s00a mass air flow sensor,,309.5,1.0,Part,309.5,no,,5
441199,39740,44,install friont brake p0ads and rotors,,120.0,1.5,Labor,80.0,no,,8
6393,6393,15,driver side window motor,,55.0,1.0,Part,55.0,no,,4
844595,10006,76,yh145706p front brake rotors 8960367397,,78.24,2.0,Part,39.12,no,,8
124428,25207,38,r&r rear brakes rotors  rear brakes pads  front brakes rotors and front brakes pads,,225.0,3.0,Labor,75.0,no,,8
173239,38318,39,tcs45976 timing cover gasket,,70.4,1.0,Part,70.4,no,,9
341777,63908,42,rear brake pads part  ms905 serial  849322070090,,45.05,1.0,Part,45.05,no,,8
198912,21043,41,front brakes rotor brake pads brake caliper 1yearwarranty,,190.0,1.0,Part,190.0,no,,8
496464,43995,45,k750003 front sway bar link left,,61.9,1.0,Part,61.9,no,,1
94648,25059,37,oe spark plug,,41.6,4.0,Part,10.4,no,,2
26460,26460,15,valve cover gskt  au,,38.99,1.0,Part,38.99,no,,2
198335,20466,41,2 outer tie rod 6 spark plugs,,161.74,1.0,Labor,161.74,no,,9
942916,31066,257,battery p 35s s 000749962,,42.0,1.0,Part,42.0,no,,6
64775,31688,36,front lower control arm  driver side labor only,,140.0,1.0,Labor,140.0,no,,1
203264,25395,41,catalytic converter resonator exhaust pipe,,166.73,1.0,Labor,166.73,no,,8
542439,38402,46,p 34252g   2 rear brake rotors,,64.0,2.0,Part,32.0,no,,8
628661,15397,48,replace heater core hose,,50.0,1.0,Labor,50.0,no,,9
677839,18784,49,265 820 trans cover,,30.0,1.0,Part,30.0,no,,9
501900,49431,45,) mount and balance tires,,60.0,2.0,Labor,30.0,no,,3
416497,15038,44,replaced gas tank straps fuel filer neck,,174.0,1.0,Labor,174.0,no,,9
559244,55207,46,right ext pipe,,10.59,1.0,Part,10.59,no,,1
423392,21933,44,f/l   wheel hub braring,,208.8,2.61,Labor,80.0,no,,1
462952,10483,45,abc rear schocks,,114.0,2.0,Part,57.0,no,,1
675072,16017,49,17351 rear hardware kit,,20.0,1.0,Part,20.0,no,,8
198597,20728,41,exhaust  donut gasket,,40.0,1.0,Labor,40.0,no,,8
125070,25849,38,front motor mount   3217,,50.19,1.0,Part,50.19,no,,9
496149,43680,45,ls53 90291b front struts,,361.8,2.0,Part,180.9,no,,1
18409,18409,15,p/s manifold gasket  o,,18.09,1.0,Part,18.09,no,,9
203291,25422,41,front brake pads and rotors rear brake pads and rotors,,278.26,1.0,Labor,278.26,no,,8
319803,41934,42,donut  gasket labor only,,30.0,1.0,Labor,30.0,no,,8
39026,5939,36,body  polis,,120.0,1.0,Labor,120.0,no,,9
216248,38379,41,costumer aware need replaced front right side cv axle$$300 00 parts labor,,0.0,1.0,Labor,0.0,no,,1
117695,18474,38,brake line front master cyl to rear hose,,120.0,1.0,Part,120.0,no,,8
11783,11783,15,evap lower hose   ad,,18.62,1.0,Part,18.62,no,,9
263381,85512,41,ps527  oil pressure switch,,54.22,1.0,Part,54.22,no,,6
256376,78507,41,48880583 front brake rotors,,130.0,2.0,Part,65.0,no,,8
306449,28580,42,replaced resonator and labor on coil,,71.25,0.95,Labor,75.0,no,,8
287496,9627,42,install engine mounts  and replace flex pipe,,85.0,1.0,Labor,85.0,no,,9
295023,17154,42,r&r sleeve pipe & tip,,43.5,0.87,Labor,50.0,no,,8
20180,20180,15,heater hose elbow set   au,,28.68,1.0,Part,28.68,no,,9
76471,6882,37,breather hose  az,,35.0,1.0,Part,35.0,no,,9
519222,15185,46,replaced 2 rear lug nuts and studs,,60.0,1.0,Labor,60.0,no,,9
646159,32895,48,wheel alignment(2)special!!! 1 time only price,,50.0,1.0,Labor,50.0,no,,3
622150,8886,48,r  & r front brake pads and rotors,,91.0,1.4,Labor,65.0,no,,8
561867,57830,46,labor on alternador,,400.0,1.0,Labor,400.0,no,,6
71843,2254,37,1 muffleright leftabor,,70.0,1.0,Labor,70.0,no,,6
424851,23392,44,transmission coolig  lines,,225.0,1.0,Part,225.0,no,,9
722264,1437,70,r&r special size muffler,,30.0,1.0,Labor,30.0,no,,8
480454,27985,45,upper control arm right 25812726,,87.98,1.0,Part,87.98,no,,1
952215,40365,257,reolace  timing belt kit,,552.5,6.5,Labor,85.0,no,,9
518415,14378,46,muffler exhaust pipe flex piper catalytic converter,,252.5,1.01,Labor,250.0,no,,8
457810,5341,45,az gasket,,5.19,1.0,Part,5.19,no,,9
507388,3351,46,change oil & filter air filter,,9.3,1.0,Labor,9.3,no,,2
259523,81654,41,vvs1755  camshaft intake sensor,,50.0,1.0,Part,50.0,no,,2
872615,2648,78,inner outer tie rod 1 sway bar link 2 sway bar link alignment oil change,,180.0,1.0,Part,180.0,no,,9
120308,21087,38,weld driver seat bolt base,,60.0,1.0,Labor,60.0,no,,4
642938,29674,48,duralast 4983 wire set serial 000189784,,25.0,1.0,Part,25.0,no,,2
478252,25783,45,r & r rear brake shoes drums hardware kit and wheel cylinders,,210.0,2.8,Labor,75.0,no,,8
132719,33498,38,rear brakes rotors   24581,,62.0,1.0,Part,62.0,no,,8
71372,1783,37,labor only   motor mount and outer tie rods & oil change,,250.0,1.0,Labor,250.0,no,,2
577150,6879,47,water pump / belt tentioner / antifreeze,,139.53,1.0,Part,139.53,no,,2
416547,15088,44,left and rear tension link,,125.0,1.0,Part,125.0,no,,1
681098,22043,49,upper ball joint d/p,,130.0,2.0,Part,65.0,no,,1
14399,14399,15,labor   on exhaust resonator & connecting pipe,,71.25,0.95,Labor,75.0,no,,2
551438,47401,46,fuel pump master cylinder,,376.0,4.7,Labor,80.0,no,,2
196780,18911,41,costumer aware truck has exhaust manifold problem,,0.0,1.0,Labor,0.0,no,,9
11533,11533,15,cloyes timing chain kit  o,,185.89,1.0,Part,185.89,no,,3
317981,40112,42,thermostat part 65695 serial 99304976165 manf   duralast,,22.9,1.0,Part,22.9,no,,2
84706,15117,37,6 cyl oir change and filter no warranty,,19.75,1.0,Labor,19.75,no,,2
114185,14964,38,inspection  right lower control arm forward bushing bolt is lose,,35.0,1.0,Labor,35.0,no,,1
291794,13925,42,txv valve,,57.02,1.0,Part,57.02,no,,7
650687,37423,48,rear brake shoes p  992 s  0000002263,,40.25,1.0,Part,40.25,no,,8
452365,50906,44,install cable,,171.0,1.8,Labor,95.0,no,,9
578004,7733,47,wheel stud w nut,,18.0,1.0,Part,18.0,no,,9
264903,87034,41,es800446  front outer tie rod,,111.98,2.0,Part,55.99,no,,1
428278,26819,44,f/rotors prt 31266 sril 052948642675 mnftr drlst,,99.86,1.0,Part,99.86,no,,8
453543,1074,45,vs rear u joint,,44.0,2.0,Part,22.0,no,,9
334229,56360,42,adjusting sleeves part es3311s serial 08066441665 manf   moog,,40.0,2.0,Part,20.0,no,,1
314109,36240,42,front right headlight,,75.55,1.0,Part,75.55,no,,4
928367,16517,257,front right lower control arm parts  10920028 serial  208094,,115.0,1.0,Part,115.0,no,,1
237026,59157,41,muffler ex tail pipe,,160.0,2.0,Labor,80.0,no,,9
548722,44685,46,labor ext pipe & oil change,,60.0,0.75,Labor,80.0,no,,2
34901,1814,36,flasher directional,,25.25,1.0,Part,25.25,no,,4
433264,31805,44,gnad998   rear brake pads,,45.0,1.0,Part,45.0,no,,8
331734,53865,42,egr valve part egv827 serial 707390215792 manf   standard,,75.81,1.0,Part,75.81,no,,2
170169,35248,39,de1184 front brake pads,,60.0,1.0,Part,60.0,no,,8
934742,22892,257,distributor cap p  dr980 s  000152912,,39.09,1.0,Part,39.09,no,,2
673520,14465,49,air bag clock spring,,85.0,1.0,Labor,85.0,no,,4
735915,4361,71,tire disposal x3 tires,,15.0,1.0,Labor,15.0,no,,1
73956,4367,37,flow master chrome tip,,230.0,1.0,Labor,230.0,no,,9
549731,45694,46,p 44599g   front brake rotors,,80.0,2.0,Part,40.0,no,,8
72537,2948,37,fog light & labor,,50.0,1.0,Labor,50.0,no,,4
278871,1002,42,idler arm with  bracket,,54.92,2.0,Part,27.46,no,,1
219414,41545,41,costumer aware need replaced radiator$$380 00 parts labor,,0.0,1.0,Labor,0.0,no,,9
60980,27893,36,inner tie rods  outer tie rods &  idler arm,,307.5,4.1,Labor,75.0,no,,1
301026,23157,42,ac recharge & replaced thermostat housing & coolant reservior,,145.5,0.97,Labor,150.0,no,,7
150363,15442,39,r & r rear passenger side tpms sensor,,30.0,1.0,Labor,30.0,no,,9
414274,12815,44,2 fuses,,5.0,1.0,Part,5.0,no,,9
136556,1635,39,exhaust pipe driver side,,80.0,1.0,Part,80.0,no,,9
113139,13918,38,replace  a/c compressor  eng strut mount & ft control arms,,330.0,1.0,Labor,330.0,no,,7
654183,40919,48,fron brake pads dg 1328,,80.0,1.0,Part,80.0,no,,8
296608,18739,42,brake lines (west),,98.68,2.0,Part,49.34,no,,8
918803,6953,257,on fix tire ( remove  nile),,15.0,1.0,Labor,15.0,no,,5
154230,19309,39,valve job  clean and resurface head and pressure test,,350.0,1.0,Labor,350.0,no,,3
62610,29523,36,5w20 synthetic engine oil with  oil filter,,40.0,1.0,Part,40.0,no,,2
403986,2527,44,replace muffler and exhaust system,,103.08,1.0,Labor,103.08,no,,9
254361,76492,41,42135  front brake rotor,,80.0,2.0,Part,40.0,no,,8
513728,9691,46,coolant drain,,50.0,1.0,Labor,50.0,no,,2
52328,19241,36,rack & pinion  p/s pump & p/s pressure hose replacement,,401.25,5.35,Labor,75.0,no,,2
308049,30180,42,front wheel alignment & labor on  oil change,,70.0,1.0,Labor,70.0,no,,1
128209,28988,38,engine conventional oil & filter,,35.0,1.0,Part,35.0,no,,2
498584,46115,45,weld rear pipe,,85.0,1.0,Labor,85.0,no,,9
476202,23733,45,water pump t1148 762164199401,,50.0,1.0,Part,50.0,no,,2
97018,27429,37,ft left & right wheel bearing replacement,,178.5,2.1,Labor,85.0,no,,1
675345,16290,49,labor for sway bar  links,,65.0,1.0,Labor,65.0,no,,1
159271,24350,39,ft right axle  (g & h ),,95.75,1.0,Part,95.75,no,,1
480069,27600,45,gnad979 front brake pads 889275545504,,42.02,1.0,Part,42.02,no,,8
657280,44016,48,1046 rear brake shoes sku 000337999,,50.0,1.0,Part,50.0,no,,8
197833,19964,41,catalityc converter righjt side 1yearwarranty,,62.0,1.0,Part,62.0,no,,9
188898,11029,41,left side 1 sway bar link,,33.73,1.0,Labor,33.73,no,,1
568013,63976,46,labor on front pads & front rotors,,140.0,1.0,Labor,140.0,no,,8
59483,26396,36,fuel filler neck  fn727  671607 113297,,142.25,1.0,Part,142.25,no,,2
86036,16447,37,master cyl  or,,89.0,1.0,Part,89.0,no,,9
725426,4599,70,ft  lower control arms with sb link kit,,124.0,2.0,Part,62.0,no,,1
912548,698,257,on canister vent solenoid &vacuum cut valve /by pass valve & vent control silenoid,,65.0,1.0,Labor,65.0,no,,2
381974,33123,43,front brakes rotors and pads rear brakes drums and shoes and hardware kit,,367.5,4.9,Labor,75.0,no,,8
133619,34398,38,r&r  front brakes lines,,391.0,4.6,Labor,85.0,no,,8
174406,39485,39,23098 rear brake drums,,110.0,2.0,Part,55.0,no,,8
483871,31402,45,wca59241 40 wheel cylinder,,37.98,2.0,Part,18.99,no,,8
392038,43187,43,deposit $500 invoice  13947 06/02/2021,,-500.0,1.0,Labor,-500.0,no,,9
669785,10730,49,catalytic converter egr,,142.0,1.0,Labor,142.0,no,,9
513941,9904,46,catalytic cov  muffler,,182.3,1.0,Labor,182.3,no,,9
874616,4649,78,front and rear brake rotor w pads rear caliper braket,,245.0,1.0,Part,245.0,no,,8
44166,11079,36,rear  pads rotors  labor only,,60.0,1.0,Labor,60.0,no,,8
333926,56057,42,front brake pads part dg1003 manf   duralast,,60.0,1.0,Part,60.0,no,,8
494601,42132,45,12679100 vvt solenoid exhaust,,110.0,1.0,Part,110.0,no,,6
94373,24784,37,removal of lug nut just labor,,60.0,1.0,Labor,60.0,no,,1
225473,47604,41,radiator  f2423,,185.3,1.0,Part,185.3,no,,9
929780,17930,257,rear brake rotors  parts  4888026,,76.0,2.0,Part,38.0,no,,8
239335,61466,41,front pipe /catalityc converter,,160.0,1.0,Labor,160.0,no,,9
209102,31233,41,fuel pum windshield nossle,,321.62,1.0,Labor,321.62,no,,2
351909,3058,43,rear brakes and 2 wheel cylinders,,87.6,1.0,Labor,87.6,no,,8
921446,9596,257,replace new front upper ball joints,,157.25,1.85,Labor,85.0,no,,1
287993,10124,42,weld & bolts,,30.0,1.0,Labor,30.0,no,,9
468027,15558,45,multifunction switch,,118.94,1.0,Part,118.94,no,,4
555066,51029,46,labor on rear brake pads rotors  and both rear  brake calipers,,294.4,3.68,Labor,80.0,no,,8
527212,23175,46,2 catalytic converters 2 exhaust pipes muffler,,350.2,1.03,Labor,340.0,no,,8
453942,1473,45,abc r&r front rotors,,86.86,2.0,Part,43.43,no,,8
332615,54746,42,suspension lower  ball joint part  gfa8695 serial 889245332873,,100.0,2.0,Part,50.0,no,,1
313139,35270,42,egr valve  egr1586 s 885647026787 a parts,,70.0,1.0,Part,70.0,no,,2
122369,23148,38,r&r catalytic converter rear between engine and fire wall and secundary cat converter,,450.0,6.0,Labor,75.0,no,,8
646955,33691,48,tyc 3649 a/c condenser,,200.0,1.0,Part,200.0,no,,7
314460,36591,42,labor on thermostat  gasket & clamps,,110.0,1.0,Labor,110.0,no,,2
109857,10636,38,5 qts m  oil,,22.0,1.0,Part,22.0,no,,2
184214,6345,41,2 serpentine belt harmonic balancer 1yearwarranty,,81.0,1.0,Part,81.0,no,,6
550527,46490,46,p 77768   front left brake hose,,20.0,1.0,Part,20.0,no,,8
193059,15190,41,costumer request install 2 lower ball joints right side 1 outer tie rod labor only no warranty,,180.0,1.0,Labor,180.0,no,,1
580771,10500,47,driver rear adjustable lower control arm,,66.68,1.0,Part,66.68,no,,1
68396,35309,36,water pump  &  thermostat,,327.25,3.85,Labor,85.0,no,,2
67446,34359,36,brake purge system & purge,,90.0,1.0,Labor,90.0,no,,8
51798,18711,36,idler arm   k6534 882779 653508,,26.71,1.0,Part,26.71,no,,1
801774,176,74,1 used tranfer case,,450.0,1.0,Part,450.0,no,,9
29123,29123,15,on  magnaflow direct fit catalytic converter,,85.0,1.0,Labor,85.0,no,,8
686358,27303,49,teps,,80.0,2.0,Part,40.0,no,,9
29640,29640,15,on  b 1 s 2 oxygen sensor,,107.95,1.27,Labor,85.0,no,,5
927972,16122,257,rear brake pads  gnad1088  (ceramic),,40.0,1.0,Part,40.0,no,,8
187386,9517,41,inspection only need replaced front 2 lower c arm 2 lower b joints$$480 00,,40.0,1.0,Labor,40.0,no,,1
276600,98731,41,54684 53708 tail pipe assembly with resonator,,200.0,2.0,Part,100.0,no,,8
232917,55048,41,2601730   front lower ball joint,,100.0,2.0,Part,50.0,no,,1
682488,23433,49,filter oil,,4.0,1.0,Part,4.0,no,,2
703737,7375,68,purge system  brakes  & fix nut,,140.25,1.87,Labor,75.0,no,,8
177369,42448,39,su2108 egr valve pressure sensor,,80.1,1.0,Part,80.1,no,,2
571627,1356,47,evap vent selenoid,,45.0,1.0,Part,45.0,no,,2
300347,22478,42,themostat,,24.85,1.0,Part,24.85,no,,1
54998,21911,36,radiator  620 022,,77.5,1.0,Part,77.5,no,,9
8678,8678,15,oil change with lucas additive,,40.0,1.0,Labor,40.0,no,,2
144326,9405,39,r & r brake light switch & diagnostic,,135.0,1.0,Labor,135.0,no,,6
565240,61203,46,bank 1 catalytic 1  bank 1 sensor 2  direct fit muffler,,663.0,7.8,Labor,85.0,no,,8
552824,48787,46,flex pipe ext pipe fuel filter,,164.0,2.05,Labor,80.0,no,,8
238912,61043,41,front right ex manifold,,366.4,4.58,Labor,80.0,no,,8
412673,11214,44,replace front brake line hoses,,105.0,1.0,Labor,105.0,no,,8
637532,24268,48,moo k200704 sway bar  bushing,,15.0,1.0,Part,15.0,no,,1
770077,25577,72,19090 remanufactured  starter,,240.5,1.0,Part,240.5,no,,6
510347,6310,46,2 cylinder heads,,250.0,1.0,Part,250.0,no,,9
376091,27240,43,1 valve cover gasket 1 intake manifold gasket 1 ignition coil 6 spark plugs 6 coil on plug boot 1 air filter 1 fuel filter 1 pcv valve,,311.25,4.15,Labor,75.0,no,,2
304390,26521,42,fix tire loose,,15.0,1.0,Labor,15.0,no,,1
16997,16997,15,intake & exhaust variable timing solenoid  o,,119.78,2.0,Part,59.89,no,,2
575208,4937,47,flowsound & tip,,93.02,1.0,Part,93.02,no,,8
546088,42051,46,p 18750012   2 front sway bar links,,66.0,2.0,Part,33.0,no,,1
93426,23837,37,a/c power steering belt,,17.45,1.0,Part,17.45,no,,7
422662,21203,44,upper right control arms with ball joints,,143.07,1.0,Part,143.07,no,,1
133377,34156,38,fuel pump  su1390,,400.0,1.0,Part,400.0,no,,2
453391,922,45,az ignition coil,,97.5,1.0,Part,97.5,no,,6
527640,23603,46,front brake rotors pads and rear brake shoes,,255.0,1.02,Labor,250.0,no,,8
126629,27408,38,serp belt   400k5,,21.0,1.0,Part,21.0,no,,6
57785,24698,36,front rear shocks,,285.0,3.8,Labor,75.0,no,,1
37670,4583,36,back pads and rotors,,400.0,1.0,Labor,400.0,no,,8
481289,28820,45,520165 front left lower control arm 889603860921,,125.0,1.0,Part,125.0,no,,1
440294,38835,44,f21269g distributor cap,,20.0,1.0,Part,20.0,no,,6
945947,34097,257,labor only replaced front driverside wheel bearing,,180.0,1.0,Labor,180.0,no,,1
87607,18018,37,lighter wire repair,,80.0,1.0,Labor,80.0,no,,4
359069,10218,43,1 flowmaster 2 tail pipes 2 chromes tips,,321.8,1.0,Labor,321.8,no,,8
952287,40437,257,map  sensor  p m1p0 2m532,,80.0,1.0,Part,80.0,no,,5
913042,1192,257,idler arrm,,61.81,1.0,Part,61.81,no,,1
968844,2784,365,labor on muffler  and flex pipe,,160.0,2.0,Labor,80.0,no,,8
150132,15211,39,universal catalityc converter bank 2,,120.0,1.0,Part,120.0,no,,8
944916,33066,257,duralast dg1790 brake pads serial 000749796,,60.0,1.0,Part,60.0,no,,8
8708,8708,15,labor only  brake system bleeding,,60.0,1.0,Labor,60.0,no,,8
684465,25410,49,timing chain left guide,,45.0,1.0,Part,45.0,no,,9
409270,7811,44,oil cooler engine,,150.0,1.0,Part,150.0,no,,2
20398,20398,15,on  b 1 california emission catalytic converter,,96.0,1.28,Labor,75.0,no,,8
166189,31268,39,replace muufler  tail pipe and exhaust pipe,,90.0,1.0,Labor,90.0,no,,8
278854,985,42,on heater core  intake gasket set,,972.0,12.0,Labor,81.0,no,,2
177258,42337,39,sa10348 air filter,,21.05,1.0,Part,21.05,no,,9
270176,92307,41,ca14474/ca14475  front lower control arm,,221.98,2.0,Part,110.99,no,,1
392993,44142,43,labor on exhaust system   sensors and oil change,,484.5,5.7,Labor,85.0,no,,8
236987,59118,41,install front licenses plate,,10.0,1.0,Labor,10.0,no,,9
526125,22088,46,exhaust pipe flex pipe resonator muffler tail pipe,,175.0,1.0,Labor,175.0,no,,8
